x,y,building_id,point_id,floor
238.16153383823539,273.5941457117676,0,137,2
238.36858445263084,254.53176446023323,0,138,6
264.46149069475246,289.2598048814525,0,139,2
221.41668639592461,244.94300706130912,0,140,6
233.39595323242906,263.63252375007306,0,141,3
231.4517635349319,250.875932960653,0,142,5
227.03028143443413,263.32472710629037,0,143,2
227.11403145884984,261.2923834497895,0,144,4
236.31422379313696,275.89505377860155,0,145,3
262.1490801993507,272.82221920866505,0,146,1
216.27286699529216,246.03487662220215,0,147,1
239.56074370788593,271.8459145257127,0,148,1
242.58221359603513,271.0346917725664,0,149,4
248.98431451165237,275.045997245651,0,150,4
242.60091400784552,270.4070920215177,0,151,1
241.05456651522388,253.61801139912498,0,152,6
256.8361479949684,262.2918740446059,0,153,2
237.0496362126923,283.11685461146715,0,154,3
260.3293288618786,275.28097307802904,0,155,1
248.14631150383843,277.187428068941,0,156,4
270.3084755107905,288.63644357302576,0,157,1
217.38264972650848,257.2438109145954,0,158,3
252.63770261494503,256.84504390436405,0,159,5
265.1934615097579,275.6389143575494,0,160,6
238.13805012759036,281.0703168334395,0,161,2
221.89057348099684,245.32885326969262,0,162,2
252.4492129270057,264.36345717396335,0,163,6
248.50210727464295,279.61462354339125,0,164,6
262.3250000034242,265.53549602745437,0,165,4
269.2869491333782,266.5051018295843,0,166,2
230.87854036424136,288.04017118158,0,167,5
241.94083248721816,291.75550797250986,0,168,1
225.35677310111208,255.32669828728672,0,169,6
255.3643945781895,272.04313580019704,0,170,5
268.766728764103,287.4143305736726,0,171,2
256.45519144775847,273.6908540222916,0,172,3
221.15333175266304,244.3883682125182,0,173,6
250.45208765787987,256.71573208061136,0,174,5
243.33370087496968,270.58727865576867,0,175,5
267.67161032340607,266.72307420147325,0,176,1
243.94186940301944,272.817100490943,0,177,1
238.19394829725059,260.01199879125073,0,178,5
239.68036538565823,275.69240458737636,0,179,3
267.91555161777757,289.695506189708,0,180,5
264.8074811528695,280.0247002976018,0,181,4
254.5390138170017,277.06807082653677,0,182,3
236.4332649100186,248.77320298580088,0,183,2
244.30977826452974,264.15461733455294,0,184,2
220.12948784850335,239.9581978781615,0,185,1
269.9498820558649,284.1938450105344,0,186,5
243.13684836586532,276.73213214833487,0,187,6
254.28001299211473,265.1237400672753,0,188,4
213.28698867418916,249.33977833655047,0,189,2
261.8810851367747,283.9776080442991,0,190,2
232.75068434981026,291.1913234367919,0,191,6
267.194026997192,278.113990352175,0,192,6
240.38390420460433,257.42118105057403,0,193,6
262.8954134790246,264.84444270109833,0,194,3
251.55370541386608,275.6807996490936,0,195,6
261.7912277157643,274.6116118613004,0,196,5
226.29426983259913,243.3611033578728,0,197,2
254.1041560235964,281.1492457628583,0,198,4
265.2818637239615,271.5961686506273,0,199,6
262.87430149177106,278.5596714048331,0,200,6
214.5506352769558,257.6570904750346,0,201,2
241.72631606536427,257.19975605779604,0,202,2
232.72148679546706,279.2476463344872,0,203,6
255.93447371562192,284.81861372291394,0,204,6
250.44650842724815,263.4381554909515,0,205,2
260.56928945375984,271.59869789539295,0,206,3
226.42121253126462,266.81389238407706,0,207,3
243.2184782770739,270.32571564544867,0,208,3
272.25124500405366,275.6174221237171,0,209,3
244.38621452906284,273.7205374994312,0,210,4
247.14298393041435,285.7637609915829,0,211,2
236.5721545732741,266.789233653547,0,212,1
232.18095704974297,264.22144298729813,0,213,5
214.6371901947445,257.4241145009724,0,214,1
266.05489619926436,282.66107921512287,0,215,1
246.64388422712398,288.00167494809773,0,216,3
229.3498716235122,245.53968383401207,0,217,3
230.5840670764983,264.9299184938914,0,218,6
233.6942646191168,282.71985453928636,0,219,1
256.77259198230445,281.527996830658,0,220,6
240.82709446720278,251.8811414691991,0,221,6
251.7555122828934,256.05038603223124,0,222,2
264.09888989753296,265.3524868978499,0,223,3
257.6132991056712,274.7092563895711,0,224,6
240.7667601507961,265.3081411991041,0,225,1
209.48731901344303,255.86743628449602,0,226,4
251.3468699008995,285.73187803471546,0,227,4
230.29564495605666,257.5761832886905,0,228,3
222.20728091168831,243.09353725962004,0,229,1
240.08725566705678,252.35354845312426,0,230,3
240.9515435133063,264.4085089657798,0,231,6
233.63169519590227,291.064208477135,0,232,3
247.29118979869625,285.30485886687893,0,233,2
217.88657128788594,238.59648335471948,0,234,6
221.10556579222603,263.6898243832238,0,235,6
248.4728811306956,261.27383927952644,0,236,2
222.5676522554686,247.4662367538239,0,237,1
247.57501000360077,261.72235474450594,0,238,6
239.16202168814982,262.69224515221657,0,239,5
216.00810537471267,260.6190360729354,0,240,3
240.5642467958958,265.2995080968067,0,241,2
247.08059748772487,290.58564172975395,0,242,6
246.38778060382108,286.5460087560388,0,243,1
258.2747910486037,290.82032207369537,0,244,5
214.05106515892157,251.0079744062762,0,245,3
251.29420547236845,284.5249189406513,0,246,3
253.2653748832314,264.1940408887736,0,247,6
221.40038168023284,259.93111554080474,0,248,2
230.2542675001701,277.1068293366516,0,249,2
229.1668536212941,258.3056489409388,0,250,3
257.4294961458464,286.75556446703035,0,251,5
268.55900559657823,265.7019344149232,0,252,1
254.25744890337964,268.4310942763676,0,253,4
271.02489348237475,275.7950799270781,0,254,3
233.53548687702786,256.8531325435685,0,255,3
232.87947550246307,265.8386143875835,0,256,3
229.98280178364772,258.04904583411803,0,257,4
234.74328628570748,271.9609496120197,0,258,3
254.82602968070177,288.79460937494093,0,259,4
238.15569521457056,255.20993773084484,0,260,2
258.48720320668207,273.88324637244415,0,261,2
229.2974630822163,267.88554682782546,0,262,1
221.7127787720001,253.58278910452316,0,263,2
222.9042005353569,243.6130990600505,0,264,3
249.5797030190563,268.034184906889,0,265,2
251.95178306877543,269.08494801324747,0,266,2
234.21267488899014,251.26596128533635,0,267,5
214.36670715779107,260.0831347460004,0,268,4
246.73938831001135,273.5720157518086,0,269,5
231.00046881483405,287.7516211291636,0,270,5
245.42833985802102,278.43045059736653,0,271,1
267.9763516834952,284.9887182617084,0,272,6
273.3169643650166,286.020438581177,0,273,5
210.24302374842034,259.5687029444767,0,274,2
230.15993881809706,275.4859520430731,0,275,1
262.47187797899164,269.63941875460733,0,276,4
227.91327443371793,243.24009834669442,0,277,1
237.26494559767494,281.27179796144844,0,278,2
225.99189786880035,253.34601652593926,0,279,3
238.40761044803537,281.54536829903617,0,280,6
254.52985556185433,262.2368121053413,0,281,1
230.98589368457988,286.266859128349,0,282,1
250.41574681035692,261.9592664552385,0,283,4
263.7528805109298,263.1858688904347,0,284,1
220.230080442804,242.1132370267376,0,285,4
238.33724361898726,280.54983876122475,0,286,5
257.03816242331345,264.08303713048855,0,287,1
242.63148963944957,259.04117005716097,0,288,5
233.29455527808062,265.1451919475738,0,289,2
263.40143543195717,274.7984984907314,0,290,5
263.23855361123134,289.7061547467642,0,291,4
256.65542178926864,283.34606071351095,0,292,4
234.2638229064577,276.9338053323193,0,293,5
212.81203841486538,252.85896931390778,0,294,5
235.70665964836692,288.3973080999609,0,295,2
242.36685596876907,255.26104121866425,0,296,1
274.498516331376,285.3125828978244,0,297,6
260.68046581818277,282.628282602259,0,298,5
257.12984330125556,283.81171647917586,0,299,2
253.32696678640838,259.84402182019085,0,300,5
261.53254153996056,274.5988398202429,0,301,5
243.15551043659872,281.9384637508632,0,302,5
270.42176449183205,280.0676160882682,0,303,5
239.01619964556278,256.25188446214247,0,304,4
261.5724306900926,281.4644804430176,0,305,2
214.1583500984673,243.85795550496124,0,306,2
229.81837685249388,267.7036212237322,0,307,6
248.34759648788264,276.3922437721484,0,308,5
237.2608082967785,290.0596113819891,0,309,4
265.3262423370046,264.57713533236307,0,310,5
272.4004406046469,277.08617503486647,0,311,3
215.27993681758028,247.26016034467997,0,312,1
265.40572566156635,278.68361263724,0,313,5
221.18745852937693,242.69748259492783,0,314,1
248.97586973945482,269.5655230284128,0,315,6
238.16198165155612,263.3751079789847,0,316,6
265.4449880740482,264.4006662445259,0,317,1
268.9858679732046,270.49895322802297,0,318,3
261.80894099469145,286.6371851066697,0,319,3
222.05076416659378,244.11512717599513,0,320,4
223.1370882270764,250.9084803656674,0,321,2
246.95410283460177,266.32340712979425,0,322,1
221.61420861561493,254.4057972662581,0,323,4
249.01228879588035,281.4851538532676,0,324,5
247.20183206582612,254.18177665605006,0,325,3
257.38271208203895,274.4589904946527,0,326,2
222.82839700153949,241.9740748673299,0,327,2
226.55445455147375,255.4511431695979,0,328,5
220.7719002583861,239.3823199205832,0,329,3
256.9362127016104,280.6190425416151,0,330,2
254.43737527739157,274.0960646853882,0,331,3
220.68534244382812,261.7016411109721,0,332,5
253.5652348294268,272.3566618987103,0,333,5
236.86618200402046,250.57656014141892,0,334,2
230.1128613500287,264.0144637948299,0,335,6
234.40502836391136,289.3179194118938,0,336,4
263.1219659544773,283.39487118238935,0,337,4
264.2846210614925,287.4343103671787,0,338,5
258.5137389909002,280.77643212004875,0,339,5
223.32303595237602,253.02761652814854,0,340,4
235.34701433108478,259.07594102937185,0,341,3
221.96528580557077,265.32818305980095,0,342,3
258.97101041031647,287.3334275501518,0,343,4
247.73758247782905,280.3324570530725,0,344,3
267.8998672327187,282.70030396167914,0,345,1
220.8762539372296,239.43598117280263,0,346,3
259.08183090662163,269.76391403321736,0,347,6
224.31975986434207,263.01560246782935,0,348,6
233.56897997752475,250.68825827798233,0,349,4
266.55723431428873,287.0223144188951,0,350,6
235.10201741014762,266.99822478745716,0,351,3
245.55452054582335,262.4521519776549,0,352,2
233.3190625086054,286.46200300081443,0,353,2
257.5435244007869,267.82556325123505,0,354,2
244.41967700015553,273.9823185094584,0,355,6
254.50996147331193,282.4348762939593,0,356,5
218.6364310883935,244.4009225647772,0,357,2
236.48090597148425,249.69808992704696,0,358,4
265.4793450530405,289.77347628083515,0,359,6
245.49617952598956,274.0207420398951,0,360,5
270.155473682515,273.3604511209096,0,361,4
243.86304917613674,254.66710648677713,0,362,4
221.26060217348538,255.18284185922988,0,363,2
243.95145671416705,291.73366417337616,0,364,1
218.3098534170737,251.02466837549815,0,365,1
228.46226739254666,254.19492461367355,0,366,4
256.66302948620944,265.24230952013005,0,367,5
256.28500133910694,288.35864273152475,0,368,6
247.01921141252552,255.63615577983177,0,369,5
214.72615096367764,259.1622194158067,0,370,4
248.55264895676288,277.1580026130524,0,371,4
252.44463785709843,267.18668076764817,0,372,3
217.83836857865242,258.94364406268363,0,373,6
221.16476670545302,256.958310651533,0,374,6
257.1415615491959,290.27501929201685,0,375,4
217.32745865861983,244.51508788756595,0,376,1
232.8335079929286,280.4573365365113,0,377,2
239.3184713873352,265.1361333532278,0,378,6
250.05410748463288,284.34889173321346,0,379,5
259.38868947446446,287.5027495105288,0,380,2
268.78935413945044,273.48529100280473,0,381,5
235.14394373330333,256.97540751469234,0,382,5
241.4156444836858,274.6817110026006,0,383,5
352.7476757468384,331.4941962997659,1,0,7
334.7825545732108,325.112061885495,1,1,6
339.7723843625607,333.5331312029618,1,2,6
316.08031648270554,326.4687251714108,1,3,1
327.1018648660667,328.6402434874015,1,4,4
319.6048015813302,314.8208812054158,1,5,7
355.14931464833467,337.1605717863599,1,6,4
334.9065234205155,330.1871028312172,1,7,6
325.9986301819052,311.0384605961413,1,8,5
326.57798765039166,311.4914358375058,1,9,1
325.16193484401157,319.3074778487626,1,10,3
333.53839605817893,311.1651735533065,1,11,2
330.9955287859374,323.321630891868,1,12,6
337.5667363578232,328.92489955447076,1,13,6
337.4669002413936,302.47579463609617,1,14,2
337.0299400229303,310.70218127308834,1,15,7
327.27715123416795,307.8753185313871,1,16,6
338.786037333007,326.4872068526382,1,17,6
330.5856097281961,299.89652619159386,1,18,2
344.4450448003696,326.66055175655083,1,19,7
331.8193166180112,322.4380241395786,1,20,2
328.063616903438,297.87872432210725,1,21,5
329.9233251669842,330.9893543613905,1,22,2
335.2594471999336,326.59093744410484,1,23,4
331.83736704863946,297.55972461373995,1,24,2
324.63838453150464,322.9494114303934,1,25,3
334.3763820613671,329.8328222685061,1,26,2
323.9103677239735,325.5571996340724,1,27,7
317.8419563793671,326.52768891892595,1,28,6
353.7534099673024,335.6816608806269,1,29,5
336.8002078259149,304.0450274623021,1,30,2
321.6038991961786,317.1629290576079,1,31,2
342.616601144713,327.6332392265818,1,32,1
338.6698520790062,337.3790534123009,1,33,3
342.79210039079385,333.587010238655,1,34,3
339.16802269381066,335.6440436243537,1,35,1
333.3118187890043,306.78364035060946,1,36,1
340.1094320439843,334.39651675801497,1,37,2
333.9021729892973,330.14767415405436,1,38,7
339.78965279740794,335.5870396773779,1,39,2
358.2022680634421,333.4806468133862,1,40,5
336.32385944592886,327.51012003687254,1,41,5
346.02413256780903,340.10927266301167,1,42,7
354.9108634291529,338.92646097286274,1,43,2
322.4111677746435,309.5660469697889,1,44,1
318.17568690137944,321.62889683840456,1,45,5
319.68010734210714,332.189622023583,1,46,7
334.7254465505656,306.9707107805133,1,47,1
330.7340826991003,307.21178420210384,1,48,2
329.70514293661415,330.3874022955982,1,49,3
337.99701451026,338.6505986583766,1,50,5
327.7796268672879,310.5590666797736,1,51,5
325.1521599364199,334.77016428264005,1,52,3
329.4769169221587,310.78103815901244,1,53,4
346.92346660830333,328.78087400786,1,54,1
329.43094633579886,319.91093625168196,1,55,7
324.1725326475929,329.23219080099216,1,56,4
317.8752262288594,330.69454699952666,1,57,4
342.4187735770163,341.6484002270508,1,58,1
356.97617029737825,336.9990019330782,1,59,4
357.86731216988045,335.60997139161566,1,60,1
327.0201390790097,318.51679084130126,1,61,7
345.15347413332483,330.5191830640691,1,62,7
334.87421324184896,318.3728776929611,1,63,7
335.3929630593565,314.7809963351188,1,64,1
319.17358560312715,324.32800808007516,1,65,5
351.39881186869366,338.94758059430336,1,66,3
350.5902663894022,335.502858594829,1,67,5
328.45368359371724,313.23361642653634,1,68,2
353.7399406136852,332.00524689240746,1,69,6
345.62633802710195,331.69141579983597,1,70,2
321.400353655194,314.24275048867844,1,71,6
336.5475440172573,337.4626951909287,1,72,7
351.8480334660873,332.02401992334126,1,73,7
335.77317818575784,326.95030263127495,1,74,7
321.7228828650064,323.83213142974046,1,75,6
327.0464621362883,321.55608487431147,1,76,6
357.5049221580078,331.19762888562855,1,77,3
330.789244564426,300.03584146696215,1,78,2
317.6650750729075,323.4312068788084,1,79,6
331.7495597771023,337.81240003259154,1,80,5
346.7123863202006,343.12287301445014,1,81,1
344.4945089229889,336.197192974973,1,82,3
334.74187420252895,327.1697364531105,1,83,1
353.59785872170454,334.74019408567574,1,84,6
333.42501059952804,308.17563223584625,1,85,5
330.5442034742483,303.07573895902846,1,86,3
332.9082964499216,337.93764217652966,1,87,4
346.77297797518696,337.5231281887632,1,88,1
335.44231156597704,301.99747004862763,1,89,2
340.2456617537208,326.79975176944197,1,90,5
323.7500868817547,322.15858424341536,1,91,4
333.84345006586824,322.1849107165866,1,92,5
346.38100649317704,335.0343100035895,1,93,2
355.67625626837423,346.3693480470268,1,94,1
344.0053650138652,334.6293929442569,1,95,1
356.9112250323926,340.9480231115185,1,96,6
330.6781132430459,325.3751928787617,1,97,1
332.62125285961724,336.3796479543907,1,98,4
332.24888274008197,298.8813723379918,1,99,4
325.7672392370823,318.89402313770694,1,100,2
315.9305393872836,330.44752893576117,1,101,3
332.35075614572247,335.5765336755057,1,102,7
318.13441321197286,332.7185398243793,1,103,6
334.8601745670348,307.5702433494616,1,104,6
330.3484620313409,330.7565699680959,1,105,4
326.79938615058234,332.1235054553076,1,106,4
327.3827360778852,330.56680904495613,1,107,3
343.58920849785704,340.3892856542847,1,108,5
328.2666025208406,324.68234066637797,1,109,1
323.7053532728644,330.0229597573539,1,110,2
355.99439917365294,341.8451955593835,1,111,1
326.67715021732664,304.726389362644,1,112,6
326.3840407363849,327.0647216613105,1,113,4
321.9181638216524,314.65949286462325,1,114,1
326.77306987820276,329.51241989504973,1,115,7
343.7590848349235,326.2481646550573,1,116,5
324.55800071895743,304.0622579575055,1,117,6
340.6580784090794,329.0215194951875,1,118,1
336.42002918254565,304.79089740861997,1,119,6
332.3309684874598,314.54340491756807,1,120,1
326.5454749788636,312.77271558230274,1,121,4
347.0618022654034,333.72117349940356,1,122,5
338.0181551976646,336.9922397957803,1,123,5
345.42787245964485,331.44497019644365,1,124,7
337.48042395450545,333.2405187210961,1,125,3
328.2442750542463,303.2353469419112,1,126,5
320.3903305795356,332.75594278946403,1,127,1
332.8599643996329,330.21758886477903,1,128,7
333.72082468501145,318.758145558898,1,129,3
341.2109106453702,339.38163211228033,1,130,7
324.40555445365646,316.0814123536167,1,131,4
356.69369837606894,337.11483769079337,1,132,5
328.03258874890963,318.4368774410511,1,133,1
335.2018724910123,314.6186785870318,1,134,6
328.6841936882082,323.9355032990565,1,135,3
357.4705536402301,331.31775658857316,1,136,7
327.02802814352697,335.3928860216738,1,137,4
326.78956500301206,307.735025581598,1,138,1
336.69254993852473,332.5112763512369,1,139,1
329.95646348183357,299.71461800486486,1,140,5
347.2451375024129,335.9841117609413,1,141,1
329.1761286379508,320.4655392243041,1,142,4
331.03398140160664,302.8704783924763,1,143,7
322.9671745541761,323.6359312418041,1,144,2
333.8447153548267,324.39393454371276,1,145,4
352.7809624170217,339.84786998368105,1,146,4
343.5132223660336,340.4239927933376,1,147,3
356.47054345924795,340.3267475953237,1,148,4
351.19671520803837,338.2354143432515,1,149,4
340.1142755034589,333.3769766349715,1,150,2
340.89956560464645,331.40866658255726,1,151,7
326.9722014116272,303.14814562806697,1,152,4
351.1111888954456,338.54907601951373,1,153,3
334.5306025785091,307.2713781452853,1,154,7
351.10402397718303,344.65695427107875,1,155,6
347.9473781794247,332.5703899924513,1,156,1
314.5092246420058,330.3761106782821,1,157,1
340.38915173518205,332.73221192298035,1,158,5
334.68100837872095,336.60252816441255,1,159,1
321.98274632924716,310.6439874597801,1,160,3
328.9505446583928,327.14254396190347,1,161,4
345.95693350098344,336.76163624999396,1,162,7
328.0878673738537,312.04928296327125,1,163,6
353.5219808147997,346.5431050864066,1,164,6
326.73044938996844,305.24995954403977,1,165,5
321.69170698495174,324.26658387000776,1,166,2
334.2897924292903,317.66239285747395,1,167,5
330.7706325684108,329.10382182882495,1,168,4
355.7975995206758,346.61059088103195,1,169,6
349.1576195515632,342.7090958094305,1,170,7
333.17160808679824,309.607008061267,1,171,1
327.68093830905667,297.8521383911135,1,172,3
333.2030104494543,313.56536892507893,1,173,5
332.1883269046921,331.3456975623548,1,174,2
335.04868968976257,316.8533328409362,1,175,3
324.9360636674997,314.4035995457695,1,176,5
340.33262540156204,334.5855831470501,1,177,1
333.60924027712935,304.75876992039355,1,178,3
340.2483220384491,334.51528167122814,1,179,5
315.96426876262774,323.3180336985657,1,180,3
337.6547512885536,335.5930714001193,1,181,5
339.7062213265407,337.9258316657902,1,182,6
327.76306682711277,322.4941139593943,1,183,7
333.8099105333565,298.9480327295737,1,184,4
356.53854835985203,339.4877222979116,1,185,6
348.7744893613157,331.9092501812113,1,186,1
334.7953409468612,308.9824095607472,1,187,5
322.67426701424824,321.49604227621535,1,188,5
332.44632556311905,300.00882563995805,1,189,3
321.0964362996225,322.01431534488563,1,190,2
325.4928801460195,321.90425244747837,1,191,4
336.9116256544493,335.94214323441366,1,192,1
354.471810190503,341.7740379708486,1,193,6
326.3472403777447,319.28300569313257,1,194,4
329.0312791093909,306.8107731311492,1,195,5
324.62900525486316,312.1932329614887,1,196,3
340.41776164309545,332.0664653019452,1,197,2
317.55241394208844,325.1082303502982,1,198,3
316.60025025095746,325.8712119155047,1,199,4
337.71757638879814,332.6396704704339,1,200,3
341.5249526021084,337.62793577226205,1,201,7
344.92796481326803,335.8564737622106,1,202,6
349.2148359115121,338.16481135009184,1,203,7
322.1514164815636,314.228043845602,1,204,2
332.2532151045672,321.1795676322351,1,205,6
328.83692537663075,312.561950510398,1,206,2
341.19984828163973,334.9633770989582,1,207,5
340.7313524819192,327.02239311991167,1,208,7
339.5156711887187,335.5945267972753,1,209,4
351.93808408143644,337.69925489786544,1,210,2
313.6239220573542,327.8889973707224,1,211,4
320.31718569645705,315.75783550503223,1,212,2
343.5447391258503,333.08391901696643,1,213,6
341.5036640691386,340.6996601591354,1,214,7
330.98045813916553,308.11784354937146,1,215,1
328.00677257965543,318.3131282554957,1,216,3
335.7432192138826,304.90109519550674,1,217,5
352.19567988355755,333.588680373152,1,218,3
355.6377233253667,340.4590163607774,1,219,3
318.6277940277653,326.6844172747761,1,220,4
330.12097251896756,310.13914894509173,1,221,1
329.0480762911937,332.1055407848314,1,222,3
355.6779831111744,330.6446112145626,1,223,7
341.7056006605439,340.1744168227138,1,224,7
317.0223473825956,321.9473414269661,1,225,2
330.62771348915334,331.7800920433971,1,226,3
322.5169862777516,330.91558840957686,1,227,4
330.7487337552379,332.1020906530521,1,228,6
341.0281893741341,339.2192689902547,1,229,3
326.5508307733601,326.6182198327613,1,230,3
350.7637013298562,335.25605605057456,1,231,5
324.35568257447096,317.06594712741827,1,232,5
334.9564651325205,318.00791623828576,1,233,5
330.2711910774818,306.7306873522633,1,234,3
338.8618884398917,324.87168761040425,1,235,5
318.62282453519305,317.9889182906834,1,236,1
325.50332107684414,312.95181926926347,1,237,7
332.94147644178867,302.3819313261757,1,238,4
332.1756269507823,320.86423135007703,1,239,5
328.4498746245378,297.9246926775851,1,240,3
325.21309946653736,311.3489372544126,1,241,2
349.833666222399,328.411367669124,1,242,3
357.5000722077059,342.39976836745865,1,243,7
343.6614427268438,337.75539736915874,1,244,6
347.2714353325197,332.5908146467144,1,245,1
332.11105746663964,331.2513482520826,1,246,4
332.0892819570066,297.1643291251848,1,247,4
337.13128231875737,325.50298054366027,1,248,7
325.5402913634444,320.2270037458426,1,249,2
344.06962320378307,330.19031600687015,1,250,5
317.6949627222381,322.17827297867757,1,251,4
320.9220478157433,322.01830617646505,1,252,3
