x,y,building_id,point_id,floor
271.42610163194456,193.9193867527442,0,201,1
286.24412387598784,194.71674668580485,0,202,1
270.95365908974185,194.78298154205203,0,203,5
276.97116718340266,192.29174896391802,0,204,2
257.98418974768293,190.75162198913677,0,205,2
250.80097735715057,190.09166866699385,0,206,2
274.4902417416864,195.66425064310033,0,207,5
241.36499992527843,197.50727414173102,0,208,4
274.542507609906,202.5948004412761,0,209,1
279.3442071707445,190.4768039001142,0,210,3
263.4883050640115,196.18670792685384,0,211,3
272.2252335569307,200.35783446999196,0,212,3
247.55263787131761,203.25790035549957,0,213,4
259.9100841786673,202.3404339630066,0,214,4
269.3151391829154,188.27686421397902,0,215,3
254.3815535093386,197.82181290367063,0,216,2
245.57606596116494,198.50784265662745,0,217,1
258.1077980989676,196.3495038559478,0,218,5
254.96634979225425,192.02369769903802,0,219,5
285.1806046578971,194.35511262021433,0,220,6
253.7745669087386,192.96697427963835,0,221,6
266.14287664000636,199.65641243542836,0,222,3
245.0093776841921,200.80551085499135,0,223,4
286.48264118684693,197.61358388689422,0,224,4
273.3999050945359,197.30113328113177,0,225,3
275.1730508160589,191.7480811434093,0,226,5
275.8696607441893,193.04491809894142,0,227,4
281.1321611950595,189.28361776567448,0,228,3
270.60573390003935,196.01108424994035,0,229,1
282.02591405539437,188.94197094962536,0,230,1
248.17479927660045,200.57604044180533,0,231,6
255.09713286848802,202.49240147089122,0,232,2
282.10297362837633,188.10028310434984,0,233,1
322.83718107085895,190.5496376474504,1,0,5
324.21207410945175,193.53813378164472,1,1,1
302.3942947186287,192.9827650880637,1,2,4
304.9911649538602,186.91542669542866,1,3,5
310.7360255150851,189.00516631258898,1,4,4
309.9405525049875,189.9777283183577,1,5,6
317.22670374783223,191.94228677542515,1,6,5
304.49638953110565,199.41986559411816,1,7,4
309.0979514272079,196.99253811296907,1,8,2
325.136435764124,189.52000869391605,1,9,2
297.97865612169164,187.277226878198,1,10,1
326.37551238110467,189.208381926376,1,11,6
317.0634127452776,195.24451355905106,1,12,2
310.9693961642463,187.687925169273,1,13,5
301.51618876649536,199.23782704058684,1,14,5
316.7392422139177,190.16417956631776,1,15,6
317.5264380547328,190.67491881722657,1,16,3
334.7410168006579,192.1018398226972,1,17,3
307.0914762519172,189.76140774571383,1,18,4
320.6665217012612,189.11502896906285,1,19,3
333.2975738525961,188.01825536558917,1,20,5
334.7340975310269,189.73273462323638,1,21,6
325.42581683185205,194.69579858781768,1,22,1
302.1392169000863,192.0451994095308,1,23,2
301.13467578631344,198.2247245114466,1,24,5
299.05355537194123,189.3110024424491,1,25,2
333.29609380315685,197.09405523712763,1,26,5
302.5977526913424,191.95153272473286,1,27,3
333.9337576145926,196.74960554633617,1,28,6
313.5423757266997,191.00178319051923,1,29,2
321.1645678356879,191.54153011844235,1,30,6
334.63687435609256,192.5082193288886,1,31,5
335.91216015557706,189.01097672837383,1,32,1
304.46807322770525,194.81069258073086,1,33,3
310.59203094551214,194.9621928785816,1,34,3
300.15404567148846,191.1777003034331,1,35,3
326.50413732353303,190.81174423531712,1,36,4
308.54524490716136,193.80644255815105,1,37,3
311.82483470729613,187.85535161372192,1,38,3
297.21288284801295,189.23415699850085,1,39,3
307.54024623583587,190.6143125409058,1,40,6
333.4136433477936,191.7175881880455,1,41,4
310.0568718788362,194.3088475511861,1,42,1
330.9046505001604,191.02528594030116,1,43,5
318.2477342682358,190.7886811260062,1,44,6
303.73463852654896,192.86550273022078,1,45,1
322.5292163660206,187.69666435270088,1,46,1
299.65392522441283,194.59923089548948,1,47,6
300.9355871862437,196.51139636308503,1,48,5
306.3595087047443,187.28460294555677,1,49,2
312.3916724301424,194.78449650304466,1,50,5
321.15268363104025,193.14070309125043,1,51,3
304.23468807942214,190.6237525681973,1,52,1
320.12301504049026,192.25839683912344,1,53,6
299.8982010080285,196.97006378484951,1,54,6
298.1142510153685,188.47284521999174,1,55,6
323.8768959208956,196.86434935927852,1,56,5
308.26716752326513,192.5395117706865,1,57,4
301.94033339686894,190.31192291142494,1,58,5
316.64134687156235,192.192366320717,1,59,6
328.1993397579027,187.43644684787603,1,60,5
329.4305170755361,195.91721665545987,1,61,3
335.7243689495982,193.8494509058544,1,62,2
312.0094174719353,188.67704351833078,1,63,6
335.2820891141295,187.56948392096305,1,64,4
304.52203160514375,198.66428393884155,1,65,2
330.698212724176,187.71829037409566,1,66,1
312.52643077602903,186.83383533598018,1,67,2
308.88182164050886,193.46717694701073,1,68,2
337.57653678322356,189.931450040068,1,69,1
324.4339348703884,193.9414816173904,1,70,3
317.63163164778825,198.93240188668713,1,71,5
329.1061494567591,196.81511717839695,1,72,4
324.8123552528451,195.4061808456251,1,73,1
314.5486355593533,198.01036608614112,1,74,6
323.7685831500641,191.9520945126187,1,75,6
334.2585019269207,195.24713086616197,1,76,2
311.00275547212476,196.98424238104317,1,77,2
333.90280835248234,197.22619530223187,1,78,1
328.71026833031834,195.32744725177275,1,79,6
335.9326926213286,194.390768876655,1,80,3
320.0221772239229,188.90596415275306,1,81,2
332.0934785529462,192.06328083283546,1,82,6
307.9218351938961,197.38044390766296,1,83,3
316.7909302044865,194.9394751206651,1,84,1
323.194070697087,195.43630562824362,1,85,2
302.1932769027937,192.6941843227721,1,86,1
298.40743971706917,189.82949255454443,1,87,6
300.18363069501754,197.65019915545983,1,88,4
302.85661955433534,195.45200092271756,1,89,2
320.19085522535613,192.06223875596427,1,90,1
303.7941363097396,191.4354041278038,1,91,5
309.44044619079847,192.05754201021415,1,92,1
320.90983399349864,192.6078912333401,1,93,1
298.1924878648795,197.10269890141342,1,94,2
332.69115958547405,188.21710670572435,1,95,3
310.2193032109642,187.75905775076046,1,96,3
317.2635219913977,193.62701937974947,1,97,1
328.3966200053465,191.72876503939912,1,98,4
301.15980066115037,197.00663436979917,1,99,6
306.76993592430574,188.23426974032859,1,100,5
337.0527759886978,196.06041406591086,1,101,3
307.8558854715617,186.58550209559655,1,102,3
328.0803388322066,186.72015462868453,1,103,4
302.5590842716822,195.24685593281083,1,104,3
298.11302606622286,192.6591594338205,1,105,2
333.4170424721381,192.5460084102397,1,106,6
306.81522453647557,189.32390901987702,1,107,4
314.44682218042385,196.95496421700602,1,108,4
304.60359714787484,194.58052469014606,1,109,2
318.92685752137874,191.31518430897714,1,110,4
323.3716294129904,192.62645133637054,1,111,2
328.8641217838698,193.2806245927064,1,112,1
323.16499584817996,197.9886479523458,1,113,4
301.3040638062374,196.3065722308582,1,114,4
329.53365651757645,187.06426915176738,1,115,2
297.7413838770745,188.45411558641604,1,116,5
334.1148319468481,187.57240051077753,1,117,4
302.6947860908825,195.3345237388564,1,118,1
334.5188011616055,193.40022201685568,1,119,6
315.43148182562413,189.26589968944955,1,120,4
335.56661825728713,195.7257995384835,1,121,3
306.58835993491095,198.13446069093467,1,122,4
326.23409906970534,193.10928720382327,1,123,5
300.6174092240042,197.13395198851302,1,124,1
307.8201412568875,190.2538082701712,1,125,6
320.6099314663583,187.86608462797432,1,126,5
299.3234829064685,189.13675672257938,1,127,5
310.2713569340432,192.7262228869817,1,128,4
316.6990688807093,191.192723083691,1,129,1
298.3708471605528,191.23918845292755,1,130,3
314.2534986318955,198.74460105423924,1,131,2
298.4981172952911,189.5485905616959,1,132,3
336.1130712279638,196.01735543543953,1,133,6
325.77501065468965,187.67899979379797,1,134,3
335.75221092755805,197.35479059951996,1,135,2
302.5389653563343,188.29195001955264,1,136,4
306.9118048930597,198.35442009214734,1,137,2
310.3745975068087,190.23944775623326,1,138,4
335.7870115425472,194.99687843467487,1,139,4
329.21686873800076,189.49778505370304,1,140,4
334.3473712264052,193.13493175705574,1,141,2
326.24361829363914,197.79464480994525,1,142,3
306.39815517132826,195.24617740480647,1,143,4
332.0761571760723,194.11121840292333,1,144,5
327.0220980837199,191.8302821045798,1,145,6
326.8901687194266,194.58279123503573,1,146,5
328.6727319729749,188.83944681422622,1,147,2
330.9941387085268,196.40673022916354,1,148,6
308.39266243131254,193.08124778344654,1,149,4
319.16256071132483,196.85471526741736,1,150,6
301.6243164250913,195.9944196781388,1,151,6
318.8601108890154,187.30333570388726,1,152,5
313.55365678333203,192.64604078809796,1,153,6
334.38292297611326,191.3835444815852,1,154,2
313.8134895400813,190.5589286805847,1,155,6
320.8287436291578,189.79417442467764,1,156,4
326.7310323385972,198.35685130592367,1,157,3
311.27549978475884,194.43323033612128,1,158,2
306.23836602540473,190.2455577437641,1,159,3
329.516899109875,192.39572809071356,1,160,2
303.44242593555657,193.16702730269316,1,161,6
303.4133791811778,191.9873639292692,1,162,6
301.46485720434316,187.64562938905104,1,163,2
299.1825534832345,188.832206487815,1,164,2
317.06051156943494,186.65394291954757,1,165,3
317.357224044892,190.8799239874459,1,166,2
307.86794596884437,186.7825157664013,1,167,5
302.6197910770212,192.96399264551073,1,168,4
304.84361397087457,192.53650544484873,1,169,6
309.08844828556187,192.78631188348913,1,170,4
333.8737407160312,186.38048176691512,1,171,3
303.76537521051966,193.49239780957714,1,172,6
311.6446232252511,193.56277112066817,1,173,3
317.3579725359129,187.78729869493122,1,174,4
308.4114775020883,187.62649368618943,1,175,5
305.57183826840935,190.35079862777377,1,176,1
336.23713988577794,189.5694740528771,1,177,3
314.9876039532023,187.97345523295346,1,178,2
325.7567552989331,193.57763637626647,1,179,1
320.61405493171696,189.91516650228093,1,180,2
321.125791922965,189.90371491391804,1,181,5
319.479763501026,194.7151229041722,1,182,1
322.7284485054561,194.23501971301766,1,183,4
322.67799481966676,194.91003230203478,1,184,6
305.6128385333523,186.60326945636353,1,185,4
305.5033246469716,189.11368630499163,1,186,6
297.63344625116014,191.71418878432894,1,187,2
329.3980219967979,193.55544380136632,1,188,2
317.34105687601084,194.12714174618367,1,189,5
308.22065137186,194.82668692214466,1,190,3
302.5469941480463,192.0665125999375,1,191,6
319.43489163459367,187.66710435573518,1,192,6
308.28891756796213,198.0472851282599,1,193,3
330.531337342503,195.31424824072423,1,194,5
322.3002245397795,189.35624809868733,1,195,3
322.7947439988195,192.52988868629382,1,196,2
328.2911086757377,191.30928385357973,1,197,6
330.9610059200737,190.61579270857507,1,198,5
299.55107913036,187.58958822850337,1,199,1
310.3810931668084,190.13197099388972,1,200,2
315.19753851271537,191.15658214177733,1,201,3
311.1074117654437,186.83017469560625,1,202,4
327.3448800615568,186.51932217592724,1,203,5
314.9783274064974,193.6473394843705,1,204,6
337.5193024825911,196.88276679162664,1,205,1
298.50634659028384,196.7158539753571,1,206,2
313.587608783525,194.73000717743474,1,207,1
302.9806679524647,196.95618295929404,1,208,5
329.1859491025906,194.8863095276642,1,209,4
315.81188566241457,187.55555037528228,1,210,6
317.81527731090335,197.0675814037968,1,211,4
320.4741387503221,188.71956890159373,1,212,1
313.4586989428581,189.82765465038133,1,213,5
333.84072213134107,195.5622163844266,1,214,3
331.89540443602266,189.90832225197002,1,215,5
312.18848654351194,194.40840060079674,1,216,4
310.59835062172334,195.0018137492684,1,217,2
307.1952311528102,198.40772380482957,1,218,2
314.0008248227973,198.96031201043343,1,219,3
332.6669259373005,189.1400333783635,1,220,5
337.29975230377056,193.51235593448249,1,221,4
333.8745760846991,285.93787492769667,2,0,4
313.017836365166,276.00662537054666,2,1,1
310.0986694675852,276.040883456617,2,2,1
327.5081045454491,283.8391242995409,2,3,2
303.7811586146956,275.6217590562491,2,4,4
327.59846022464524,285.0293370151758,2,5,3
317.09285040704754,282.3582015189674,2,6,4
304.03032714128767,276.4006248368612,2,7,2
317.0258514891989,276.9187600050556,2,8,6
325.30733591555696,277.7854435086331,2,9,3
307.6352850422613,274.5883543276549,2,10,6
300.23859761267573,282.87691544690665,2,11,1
331.06098863852645,283.30253751817634,2,12,1
321.1317583282568,281.466414337859,2,13,4
302.5170821287937,274.79171469492115,2,14,2
301.47955385958664,280.3472352243948,2,15,2
334.834369969894,276.72582640071244,2,16,1
304.9490655784292,285.40200065756744,2,17,2
318.6934250996995,277.05038726916604,2,18,1
331.0668629559455,277.62201660220944,2,19,6
333.32545257496975,283.1554924881479,2,20,3
321.3895375466327,281.35082893644534,2,21,3
306.6727698842151,275.912160928774,2,22,1
333.615277399281,280.7185738967942,2,23,5
336.89337552990384,283.48576617926886,2,24,4
325.9580333729042,279.05453298242327,2,25,4
315.67110100403534,277.20746958170525,2,26,2
323.59756596973676,283.5287553064653,2,27,1
305.2610000106805,285.55334396576615,2,28,5
330.6570868130764,285.1372468730298,2,29,1
325.00992007201273,275.2251791753956,2,30,4
330.95409167567334,278.73038455505133,2,31,4
314.13305227620634,278.8677022964015,2,32,2
305.89326211390784,282.5998599580803,2,33,5
333.9231825315864,281.04834420986543,2,34,4
308.40466966857116,285.6246422955402,2,35,2
324.6536071994161,276.68075933859717,2,36,5
320.626250263178,282.767410267869,2,37,3
327.52949736279163,277.51462648154234,2,38,2
333.15321551054996,277.22602583267206,2,39,5
332.08683878275383,278.8076437457235,2,40,2
306.52619420395547,285.9737210347193,2,41,5
321.97551290238215,282.2233852368322,2,42,3
326.56825291194195,275.2601209960166,2,43,6
333.04152000909033,281.82149061348764,2,44,6
323.16147427421413,286.47036249703694,2,45,3
317.2631777902796,282.5525796112924,2,46,5
333.1143146036223,283.55069207600434,2,47,5
308.7885604437401,277.65812203802693,2,48,4
324.4797056501453,280.23023166211476,2,49,1
328.99822321278924,283.5756857685584,2,50,2
333.7705073992795,284.4714362048964,2,51,4
326.9748140939229,276.8625720099201,2,52,2
331.7559541846946,278.9577942828262,2,53,1
335.0836305746604,274.77886310932996,2,54,5
329.82877907427905,285.6159489188507,2,55,1
303.44764294328684,280.9467021012123,2,56,6
331.8605477527856,287.1330650746566,2,57,2
324.31122038421444,276.70098442317743,2,58,4
305.79708844049355,278.75180581368295,2,59,2
331.03132293977944,279.6546351670895,2,60,6
307.157850585661,278.4293440507429,2,61,6
318.4877555171064,284.674823835297,2,62,1
317.54588583503994,275.24377500577083,2,63,5
324.61869838678365,280.55449922866353,2,64,1
315.547526092991,277.17524403097025,2,65,4
329.6354877408543,276.5878475398611,2,66,4
328.7044782926644,276.60289683537303,2,67,2
320.05819674729986,281.39230276843995,2,68,1
302.77863371121117,280.0118854562392,2,69,4
332.68342379709384,277.8263421627203,2,70,4
310.32293516011737,277.06814559873146,2,71,3
333.51187172536856,275.8264772398029,2,72,4
329.1351406782495,280.1363235709111,2,73,6
306.05111082728456,278.39674011957936,2,74,5
332.3245569038735,283.8353783918288,2,75,5
315.73465801871055,274.6126160584074,2,76,5
309.8627317861554,279.77333907899737,2,77,3
337.62393080387005,279.11109983434613,2,78,4
331.8535288963205,274.8094507197588,2,79,2
324.8349363556354,277.01181037397447,2,80,6
307.91066510243525,277.19500475005003,2,81,2
332.0617555813831,279.8269339116868,2,82,1
307.9469653689929,285.32143789411595,2,83,3
316.2403959488764,274.2765054057895,2,84,1
337.6272806573263,278.20452300775287,2,85,4
334.8354027280907,285.6014846315601,2,86,3
324.2482089990849,280.9428069929504,2,87,5
306.39593162309444,274.79498391231044,2,88,6
336.73388554243104,280.0468869812372,2,89,4
319.29030059361367,274.7993324319817,2,90,5
304.35972186656244,279.7936179763986,2,91,2
309.3901154080558,277.7258307615757,2,92,1
311.5338078042465,284.9428424273751,2,93,2
302.16283480939717,280.3957040019222,2,94,1
306.05156042498976,278.8587449626779,2,95,6
329.09747408373346,277.2795292520807,2,96,6
307.060335163025,283.8574375380327,2,97,6
316.9265856288968,279.41029491943357,2,98,5
319.60581155212606,285.05081661563537,2,99,2
330.6788330775745,280.06033600341897,2,100,2
313.7594770922243,282.5211343343578,2,101,4
315.330497062877,284.45998752878614,2,102,6
320.01066090076995,284.5706953106653,2,103,2
338.66803373754124,283.7410883630473,2,104,2
308.9078341647776,281.20153768354567,2,105,1
303.2861536087599,277.02729562272714,2,106,3
322.26805185412024,283.5919565060061,2,107,4
338.04164614320507,283.4572479286851,2,108,1
329.4882073596901,279.63998202855413,2,109,5
334.80429520123516,280.7802436170557,2,110,2
314.0025867062622,285.27030715424866,2,111,1
323.32112731265,276.8184374078225,2,112,2
329.7657140320507,278.9080803406491,2,113,5
311.16692634143266,281.9741590777245,2,114,2
322.6011593807803,284.66155852563276,2,115,6
318.4159462737084,284.3323825403324,2,116,3
304.20524859242414,284.8875661379993,2,117,4
312.6038362045884,286.6348885939464,2,118,2
306.38346084829413,276.80579743125804,2,119,6
325.3700080047472,281.6504455574666,2,120,3
331.6555916746554,284.69229270646906,2,121,6
333.4483940258247,274.7842954897491,2,122,6
332.6741201456907,283.43424515759136,2,123,4
325.4322960250154,279.5340338113075,2,124,5
307.1067871748742,274.4856821103251,2,125,2
311.7803471383006,282.97542687799574,2,126,2
311.2911287731687,277.0874950344767,2,127,1
336.5449446672914,286.07176372592886,2,128,5
333.3027765266785,280.9162864198778,2,129,2
331.92420246224884,281.41836055882175,2,130,6
317.6167714504008,284.86612834399256,2,131,4
321.75709016559586,287.15034374642,2,132,1
333.0213468766467,276.4783989286337,2,133,3
321.39630607987664,278.8068792597564,2,134,6
318.9870120101063,274.2207069351319,2,135,5
309.3022393603725,275.01431555004496,2,136,6
332.5005784768979,279.56230880655835,2,137,6
307.4467196276306,282.75145528929494,2,138,3
338.31214728279406,277.519290180501,2,139,4
308.69301050786896,274.81307033086443,2,140,5
313.20488425529487,278.45315035506667,2,141,4
305.692235686514,279.66956761498204,2,142,4
322.54184398621476,286.3383927171917,2,143,1
332.1581799190073,281.903693198155,2,144,2
306.5337855975549,284.7763189524079,2,145,1
336.40788515072194,277.02463180119355,2,146,5
301.99803478150517,286.0460700170925,2,147,3
318.9192382593536,284.911552990828,2,148,6
320.4149486385663,276.9748287454035,2,149,4
325.2173926275613,282.3658713754833,2,150,4
327.63800043765764,280.83668981203476,2,151,6
336.85358883994087,284.91046075348316,2,152,1
322.86521739777584,277.44808058155917,2,153,1
331.5084553214225,284.6120560631883,2,154,3
311.43040310403484,280.02159953362417,2,155,4
320.0212514186877,283.972219580942,2,156,2
300.30493898384714,276.2627523056675,2,157,2
321.70754260185265,286.71052816402755,2,158,3
315.95239662859115,277.8548455897451,2,159,4
322.15293897138747,275.41447278956525,2,160,5
333.1676078741105,283.3489088693629,2,161,5
328.6099596472933,284.92563729842334,2,162,6
336.2883610308583,276.71244182505836,2,163,6
323.50509654082896,276.0386794158413,2,164,5
308.293701071845,274.8162164077781,2,165,5
319.5781656178055,286.90339085333386,2,166,2
327.0081245083126,283.7545804514046,2,167,1
322.7382880170678,279.5462799386281,2,168,2
305.3798270447714,284.9431323086899,2,169,6
309.4976646183235,278.7777857610217,2,170,4
302.2897417684228,280.3459617004496,2,171,3
319.29626610743645,286.1472820069824,2,172,2
323.91854536347705,284.1814420398281,2,173,2
321.471270469127,275.3574466773477,2,174,4
313.08419682849336,281.6833672411152,2,175,1
333.940220486049,274.5421622449566,2,176,6
326.44381032594595,280.0381399932377,2,177,6
305.9290560150186,279.00809115818396,2,178,6
336.11372379219245,281.3692940908153,2,179,6
322.4748236197809,283.2842599690909,2,180,1
